0.1446	28.680.2865	36.83250.4622	46.44380.641	53.0890.8074	58.30941.096	66.33051.437	75.1105	1.853	82.4432	2.293	90.2198	2.597	94.8182	3.078	97.7233	3.461	99.0096	3.841	101.5	4.324	102.8	4.803	103.4	5.283	104.1	5.731	105.1	6.763	107.5	8.236	111	9.708	119.1	11.19	120.9	12.65	119.9	14.12	121.9	15.59	125.2	17.07	132.6	18.54	137.719	137.720.5	137.722	137.723.5	137.725	137.726.5	137.728	137.729.5	137.731	137.732.5	137.734	137.735.5	137.737	137.738.5	137.740	137.741.5	137.743	137.744.5	137.746	137.747.5	137.749	137.750.5	137.752	137.753.5	137.755	137.756.5	137.758	137.759.5	137.761	137.762.5	137.764	137.765.5	137.767	137.768.5	137.770	137.771.5	137.773	137.774.5	137.776	137.777.5	137.779	137.780.5	137.782	137.783.5	137.785	137.786.5	137.788	137.789.5	137.791	137.792.5	137.794	137.795.5	137.797	137.798.5	137.7100	137.7101.5	137.7103	137.7104.5	137.7106	137.7107.5	137.7109	137.7110.5	137.7112	137.7113.5	137.7115	137.7116.5	137.70.1446	28.680.2865	36.83250.4622	46.44380.641	53.0890.8074	58.30941.096	66.33051.437	75.1105	1.853	82.4432	2.293	90.2198	2.597	94.8182	3.078	97.7233	3.461	99.0096	3.841	101.5	4.324	102.8	4.803	103.4	5.283	104.1	5.731	105.1	6.763	107.5	8.236	111	9.708	119.1	11.19	120.9	12.65	119.9	14.12	121.9	15.59	125.2	17.07	132.6	18.54	137.719	137.720.5	137.722	137.723.5	137.725	137.726.5	137.728	137.729.5	137.731	137.732.5	137.734	137.735.5	137.737	137.738.5	137.740	137.741.5	137.743	137.744.5	137.746	137.747.5	137.749	137.750.5	137.752	137.753.5	137.755	137.756.5	137.758	137.759.5	137.761	137.762.5	137.764	137.765.5	137.767	137.768.5	137.770	137.771.5	137.773	137.774.5	137.776	137.777.5	137.779	137.780.5	137.782	137.783.5	137.785	137.786.5	137.788	137.789.5	137.791	137.792.5	137.794	137.795.5	137.797	137.798.5	137.7100	137.7101.5	137.7103	137.7104.5	137.7106	137.7107.5	137.7109	137.7110.5	137.7112	137.7113.5	137.7115	137.7116.5	137.7
120     137.7
320	137.7
520	137.7
720	137.7
920	137.7
1120	137.7
1320	137.7
1520	137.7
1720	137.7
1920	137.7
2120	137.7
2320	137.7
2520	137.7
2720	137.7
2920	137.7
3120	137.7
3320	137.7
3520	137.7
3720	137.7
3920	137.7
4120	137.7
4320	137.7
4520	137.7
4720	137.7
4920	137.7
5120	137.7
5320	137.7
5520	137.7
5720	137.7
5920	137.7
6120	137.7
6320	137.7
6520	137.7
6720	137.7
6920	137.7
7120	137.7
7320	137.7
7520	137.7
7720	137.7
7920	137.7
8120	137.7
8320	137.7
8520	137.7
8720	137.7
8920	137.7
9120	137.7
9320	137.7
9520	137.7
9720	137.7
9770	137.7
